"","Entidad","distrito","Clave Federal","Porcentaje Población Estatal","Porcentaje Población 60+","Densidad de Población (km²)","Estimador Viviendas Particulares","Población Autoadscrita Indígena","Población Aut. Afrodescendiente","Índice Étnico","Aprox. Distancia Mínima","ANP Cercana"
"146",15,25,1525,0.02478729408,0.06757682923,16810.33547,98218,0.1846393867,0.05569387435,0.385712934972007,0.0898374675098445,22
"147",15,26,1526,0.02838183381,0.07706003474,1941.450285,111181,0.3050731988,0.01077847961,0.438755241816818,0.119580315064784,27
"148",15,27,1527,0.02541660263,0.0963362289,1741.584821,103714,0.07584934643,0.01497688572,0.167425629393706,0.0592579105854386,27
"149",15,28,1528,0.02703246829,0.06720430722,565.8369087,111144,0.0937770658,0.01009847095,0.188064829179314,0.17981939925882,99
"150",15,29,1529,0.02123741815,0.1348292382,19355.38045,93772,0.1231241801,0.02019878819,0.250536908570902,0.0553597401344332,22
"151",15,30,1530,0.02473015161,0.06367624063,7252.485915,101584,0.122134182,0.02039857914,0.249417073838068,0.0735992591608944,76
"152",15,31,1531,0.02019396566,0.1173047979,19736.66112,85621,0.111581195,0.00974327913,0.215384025671246,0.0626090207338824,22
"153",15,32,1532,0.02447285603,0.07267320784,8525.437171,99446,0.1405175221,0.03429196001,0.298139496645982,0.0910480489400785,22
"154",15,33,1533,0.02292315208,0.07000277575,1419.12943,95424,0.1486885259,0.0343734757,0.309322493204188,0.0804142935126109,88
"155",15,34,1534,0.02574092479,0.09817511592,2197.3072,107987,0.1042468633,0.01354743643,0.210662160869405,0.0705693857774989,113
"156",15,35,1535,0.02545718923,0.08867458887,264.5549474,99356,0.1281731462,0.00957555491,0.240002650903867,0.0451214557147633,35
"157",15,36,1536,0.02449299489,0.1105141961,68.95151091,99096,0.1238968632,0.00647694857,0.228357909170983,0.225455335769339,144
"158",15,37,1537,0.02446167463,0.07690112532,1177.504253,101729,0.1268435461,0.0252995131,0.264409257386946,0.164880875416638,68
"159",15,38,1538,0.02258381844,0.09293228805,633.8078626,91416,0.164930603,0.01550695064,0.300874827192317,0.013032775844573,76
"160",15,39,1539,0.02433732025,0.0745196884,8902.760439,100183,0.1950792333,0.015011562,0.337762194071618,0.0836071872792032,22
"161",15,40,1540,0.02871968484,0.06528243526,465.3462898,107254,0.2982062925,0.01919110008,0.444758389134541,0.13242321256559,113
"162",15,41,1541,0.02754681235,0.06091940877,2973.672376,122478,0.09335369587,0.01397120989,0.194221068885228,0.146922958338896,41
"163",16,1,1601,0.07939912806,0.09155144326,33.62213698,95631,0.1932896157,0.00221426746,0.315420219471523,0.12698086567715,110
"164",16,2,1602,0.08776934133,0.1312553433,97.39968353,106616,0.2108078017,0.00031811042,0.333237643019672,0.353386924290236,49
"165",16,3,1603,0.08230567932,0.1158965144,44.73913883,95583,0.2419937031,0.00092227452,0.368261980126579,0.392745355581717,49
"166",16,4,1604,0.08327634748,0.1213296733,96.06636633,100272,0.2777189885,0.00043218834,0.401806253142299,0.245052945420927,60
"167",16,5,1605,0.08510425739,0.1168987948,207.5693982,103513,0.1672450648,0.00036395512,0.279154212118171,0.178863180542815,60
"168",16,6,1606,0.08488809287,0.105314685,93.66586467,95540,0.207268345,0.00034689478,0.329166104596066,0.200276896055504,21
"169",16,7,1607,0.0872922961,0.1227644938,114.4103055,100804,0.5994042815,0.00064469538,0.480753270792601,0.175238506467826,60
"170",16,8,1608,0.09039908858,0.09364141765,562.9164297,110642,0.2064440005,0.00061288704,0.32862171942928,0.22579229930805,49
"171",16,9,1609,0.07304397825,0.1013175341,329.8322052,86678,0.3557819798,0.00105713296,0.459762138444153,0,6
"172",16,10,1610,0.08124187065,0.1275228151,758.8352812,105360,0.145012364,0.00051013422,0.248839353002019,0.115147185498572,49
"173",16,11,1611,0.08749450046,0.1078216775,60.94433525,99254,0.4019660148,0.00121161958,0.482224918819547,0.400012135104037,49
"174",16,12,1612,0.07778541952,0.09898907755,27.46829351,91991,0.3114314157,0.00131237644,0.430687655741066,0.44517557252488,146
"175",17,1,1701,0.1931362935,0.1448891065,2006.482182,107606,0.2038754946,0.00438134867,0.331558360256652,0.0771598705034292,63
"176",17,2,1702,0.2027932395,0.09883443846,1782.043576,106539,0.2548616867,0.00623186904,0.389023951091743,0.130277074001647,42
"177",17,3,1703,0.2063145974,0.1149792252,318.7090794,106433,0.2718364292,0.00242117805,0.399397073022148,0.149191626202192,90
"178",17,4,1704,0.1998438921,0.1237564559,220.6968845,103923,0.2853324222,0.00507799666,0.415042249128961,0.127056921709035,90
"179",17,5,1705,0.1979119776,0.1099613309,241.0184693,99483,0.3889624642,0.00277345025,0.478715311647197,0.111065600796051,42
"180",18,1,1801,0.3073900343,0.1331412532,23.30149103,100564,0.3354616395,0.00028371295,0.446231171139159,0.26550593460206,73
"181",18,2,1802,0.35030185,0.09987817966,254.6582345,117882,0.160764181,0.00021270219,0.270195042323611,0.497864232955052,15
"182",18,3,1803,0.3423081157,0.09575965351,36.15455542,114107,0.1823178318,0.00136538019,0.30038524555772,0.600936164153147,15
"183",19,1,1901,0.08235954108,0.1029741011,403.9404029,113343,0.04860307371,0.00876340006,0.109002979272525,0.135756960964753,124
"184",19,2,1902,0.09419740662,0.04820588748,2368.074274,128519,0.06800291968,0.01380006802,0.152099407640993,0.122462710797214,23
"185",19,3,1903,0.08263339574,0.05004231258,2696.628564,109255,0.1804454404,0.07448905782,0.406768221361256,0.162628069267516,23
"186",19,4,1904,0.08412826711,0.1499947759,7198.965813,120914,0.02118204298,0.00464597917,0.0505186935045645,0.0854384595218017,23
"187",19,5,1905,0.06466251418,0.08903757854,8915.881917,77596,0.0446381102,0.00804434509,0.100532197114463,0.132660393829652,23
"188",19,6,1906,0.07897952614,0.1701159432,4511.26643,117959,0.04611758537,0.00735774208,0.10191007620524,0.112277502831057,23
"189",19,7,1907,0.1065882554,0.04939900564,24.15192625,150912,0.1151317899,0.01303330346,0.226478699519364,0.524735427078469,40
"190",19,8,1908,0.08661210148,0.07555969518,5321.622426,116780,0.08038140687,0.0137908171,0.172824682965858,0.0653115311714969,23
"191",19,9,1909,0.07592551935,0.1428553052,10.28501185,110803,0.02750957677,0.0004424995,0.0543658613523239,0.402167437794265,14
"192",19,10,1910,0.07251991599,0.1616172771,2050.794724,107008,0.04054236046,0.00757947132,0.0922268214889782,0.0258621510209982,23
"193",19,11,1911,0.07486076776,0.1442713633,5776.970681,106156,0.05986170907,0.01714807567,0.144211581822333,0.0294280830015621,23
"194",19,12,1912,0.09653278911,0.04548765682,259.3263208,134297,0.06668959935,0.00800283286,0.139294356995306,0.152443691894075,23
"195",20,1,2001,0.09893925964,0.1096031382,72.03033537,107847,0.586489378,0.0239569005,0.503704174477107,0.630525044762185,142
"196",20,2,2002,0.09874671393,0.1280881842,49.32878734,102869,0.8196806664,0.02582334565,0.303587749656846,0.301254392493402,142
"197",20,4,2004,0.1057983225,0.1291722646,46.85674999,111745,0.7752146281,0.02990261937,0.360168826500922,0.149934101066817,107
"198",20,6,2006,0.09780313915,0.1335757282,34.16459651,97772,0.8128800841,0.04731596199,0.317442023085668,0.307420691461026,121
"199",20,8,2008,0.09745585121,0.116148686,1848.226746,102705,0.4124786007,0.04297713437,0.531485913417759,0.0260767832392608,7
"200",20,9,2009,0.09858012661,0.09948230241,42.94893371,98272,0.6714294845,0.1964540911,0.493133487837896,0.193442408012924,61
"201",20,10,2010,0.1074291645,0.1041084578,44.64055475,106417,0.5917793308,0.04908660534,0.518410452989501,0.339613037911042,159
"202",21,1,2101,0.06530550182,0.112105386,139.829919,102555,0.5139402575,0.0003574425,0.499958559730403,0.17826337145495,112
"203",21,2,2102,0.0653127965,0.1136565014,112.5504692,101178,0.5819928668,0.00033506492,0.486834234104124,0.222904130589509,112
"204",21,3,2103,0.06667106509,0.09967759661,228.1093985,104515,0.6044601567,0.00065404609,0.478692698347746,0.337252358444447,28
"205",21,4,2104,0.06568028604,0.08803871917,95.27396807,92171,0.5545197866,0.00022212679,0.494252993237181,0.227001047071556,9
"206",21,6,2106,0.06796189845,0.08742537251,2734.611902,103322,0.3221164511,0.00224687477,0.439751028055061,0.0777317498765293,70
"207",21,7,2107,0.06993097454,0.07209153539,300.8186235,95257,0.2617224082,0.00038479726,0.387015456743011,0.140683399611459,70
"208",21,8,2108,0.06479876503,0.09490263574,96.25462541,93156,0.2702383573,0.00063541938,0.395345776953123,0.180269455172846,83
"209",21,9,2109,0.06593786914,0.1221227103,5933.236396,115020,0.2004213756,0.00205525085,0.323783516787974,0.13888763425134,70
"210",21,10,2110,0.07392035155,0.07829282948,1626.808471,117713,0.2365867993,0.00179822195,0.363966076938437,0.1677807067705,106
"211",21,11,2111,0.06450714011,0.06550534381,1446.141057,106236,0.2605437544,0.00282456771,0.389482744989367,0.214987820379501,70
"212",21,12,2112,0.05978764713,0.1676522343,8534.192878,109128,0.1837629432,0.00223413399,0.303625431008566,0.162856306623124,70
"213",21,13,2113,0.06607225328,0.1179635518,142.4679525,103561,0.322705058,0.00060845159,0.437956469024476,0.314770872828682,88
"214",21,14,2114,0.06592749449,0.1258006536,44.94780534,103997,0.3165633552,0.00124416337,0.434399512482406,0.485604671133871,121
"215",21,15,2115,0.07098643304,0.08670334112,210.9341699,109469,0.4303105454,0.00160993088,0.492115897370174,0.305290794873123,9
"216",22,1,2201,0.1680704013,0.09314340757,45.77525523,81529,0.3454420736,0.00031524563,0.452636189066009,0.185063204050336,114
"217",22,2,2202,0.1855421876,0.0867838521,259.8259739,97806,0.1510137386,0.00162610655,0.259172974504123,0.241626246214895,36
"218",22,3,2203,0.2192484983,0.06253608109,785.9547072,120158,0.147139245,0.00164462643,0.253778440247037,0.104544022307756,24
"219",22,4,2204,0.2119441397,0.1153578183,3839.566792,118853,0.1409561109,0.00139808019,0.244573086630841,0.0132557263926905,24
"220",22,5,2205,0.2151947731,0.0733049582,209.6413997,115250,0.202283385,0.00067480229,0.323805325586769,0.0771489602159898,36
"221",23,1,2301,0.2523718634,0.04881884777,43.26168835,115931,0.4179579472,0.00491355106,0.492209703867686,0.179843591391878,80
"222",23,2,2302,0.254691448,0.09230588205,10.93922283,104048,0.582213971,0.00459947442,0.49028260792178,0.388570756806463,143
"223",23,3,2303,0.2262450701,0.05138922822,9695.556381,98693,0.4455538515,0.00575177867,0.500383170972506,0.0636809527211393,31
"224",23,4,2304,0.2666916185,0.05625115494,194.5670218,122528,0.3369350787,0.00719932876,0.456263246928985,0.149103276674133,71
"225",24,1,2401,0.1322309792,0.1135928544,14.89672647,89337,0.07174021927,0.00026434415,0.133677740747958,0.586075860641891,96
"226",24,2,2402,0.1678602704,0.08325698028,89.64372774,116308,0.06855773825,0.00026522641,0.128209095036404,0.0793502021840965,181
"227",24,3,2403,0.1247282749,0.1502762627,17.60975049,89571,0.1318184366,0.00012389783,0.229099773666822,0.307967550999735,126
"228",24,4,2404,0.1256253173,0.1237892727,44.03717801,94660,0.377667847,0.0005594168,0.470765348913594,0.107333247869565,93
"229",24,5,2405,0.1492291616,0.1204256641,323.8129937,110686,0.09727105514,0.00058928246,0.176682024102947,0.259165409381004,180
"230",24,6,2406,0.1552247757,0.08785582391,1632.95742,111929,0.1044698286,0.00077037402,0.188490366428657,0.129987376081133,180
"231",24,7,2407,0.1451012208,0.1288014221,112.9870172,97742,0.8022892846,0.00013439531,0.317295483493615,0.389808734872908,114
"232",25,1,2501,0.1401466665,0.1063311845,54.01798406,115646,0.07833156933,0.00020205908,0.144763850447188,0.419444739258823,150
"233",25,2,2502,0.1560026713,0.1068040471,132.4573448,127273,0.2927905539,0.00047757556,0.414803526631548,0.744298356485866,89
"234",25,3,2503,0.1496193433,0.1275610102,23.54457147,116086,0.07416311605,0.00040331757,0.138072383769886,0.581392054076473,168
"235",25,4,2504,0.1411135208,0.1312555544,40.22477405,109986,0.2400618269,0.00068802737,0.365909062092746,0.553245512870395,89
"236",25,5,2505,0.1354536478,0.07768063136,1405.520352,111383,0.06347203452,0.00014186198,0.119152345881158,0.722206983506478,151
"237",25,6,2506,0.1447992311,0.118064076,33.14714439,119098,0.07216178022,0.00070078064,0.135208355326898,0.214498616021601,151
"238",25,7,2507,0.1328649192,0.1042854968,115.3673565,106765,0.05752308941,4.567137e-05,0.10851445144111,0.711519903285368,151
"239",26,2,2602,0.1468317704,0.07652460223,19.17839736,117268,0.0912933463,0.00056867191,0.166950607563993,0.583682427070428,176
"240",26,3,2603,0.1603993222,0.07452465162,46.84456255,131243,0.1136133476,0.00136704353,0.203830430354701,0.636660998971172,53
"241",26,4,2604,0.1297263826,0.1253532668,5.542094059,106676,0.1986326377,0.00063554223,0.3193732236538,0.723761764872334,176
"242",26,5,2605,0.149831423,0.09912918053,62.43476979,126449,0.1070014447,0.00028566812,0.191614310288587,0.727688427253406,53
"243",26,6,2606,0.1518813611,0.1147785231,93.27266337,128450,0.1370393983,5.312858e-05,0.236610893324584,0.835732891544958,89
"244",26,7,2607,0.1273578849,0.1324005818,18.52825273,96678,0.5572019658,9.641555e-05,0.493541236857327,0.331962365984071,89
"245",27,1,2701,0.1451605496,0.1040325109,34.26872135,94958,0.238965312,0.00039689502,0.3643255700256,0.271594662690942,81
"246",27,2,2702,0.186762088,0.08883951125,77.03589131,117736,0.1207074613,0.00123841501,0.214449130985758,0.646564242071679,139
"247",27,3,2703,0.1409151028,0.09039789056,241.8343204,86982,0.3014369093,0.00098954167,0.422525954212637,0.526074574987153,138
"248",27,4,2704,0.1538493332,0.0990716695,373.0419336,105634,0.1842360201,0.0023391432,0.304391652346381,0.244701789150716,138
"249",27,5,2705,0.1799495005,0.07983704075,107.192233,112166,0.4388137198,0.00084217267,0.493456291216889,0.170844389753831,138
"250",27,6,2706,0.1933634259,0.08409441271,185.5774297,128972,0.2619818723,0.00086579526,0.387971187763022,0.463919600478391,138
"251",28,1,2801,0.1160563768,0.08189649777,326.2042383,107889,0.06314231995,0.001592265,0.121289115534853,0.921721440148521,40
"252",28,2,2802,0.08656831599,0.1082089803,51.53898625,89311,0.03758785267,0.00103040189,0.0743312311383425,0.395001881806387,40
"253",28,3,2803,0.1114423752,0.1028181389,19.10043687,110201,0.05303336453,0.00057880178,0.101537195478676,0.297210518795894,133
"254",28,4,2804,0.1145847195,0.09007875933,4371.285246,109528,0.03255605199,0.00028400014,0.0635416580588437,0.59870846866622,133
"255",28,5,2805,0.1210861615,0.1165253322,36.75628734,118752,0.02966583642,0.00036233449,0.0582744576350189,0.695308275118271,173
"256",28,6,2806,0.1090627359,0.1477910598,10.11079389,109964,0.03298424716,0.00015718202,0.0640965187650079,0.188300004026122,173
"257",28,7,2807,0.1123921971,0.08885269634,240.2326,109934,0.1327284008,0.00219223411,0.234016057826164,0.496163740460644,148
"258",28,8,2808,0.1080463771,0.1583056126,3739.854647,114917,0.1174679922,0.00250898853,0.21175446133997,0.632910315174382,148
"259",28,9,2809,0.1207607408,0.0450770171,149.673282,116688,0.06572558719,0.01644523148,0.152999295449201,0.699122471870555,133
"260",29,1,2901,0.3299288917,0.09024667281,198.2117631,103009,0.2268251621,0.00069294129,0.351821585080495,0.149880868317837,70
"261",29,2,2902,0.3350465531,0.09068547565,948.3934782,101983,0.3439407405,0.00062139037,0.452105580608645,0.0636517126343245,70
"262",29,3,2903,0.3350245552,0.101663794,285.3635834,105512,0.1861409124,0.0005440454,0.30386990687671,0.121780195683055,106
"263",30,1,3001,0.0443978771,0.1414383999,36.60687373,101986,0.3169016431,0.04113244007,0.485761232603026,0.598515275145242,97
"264",30,2,3002,0.0464503874,0.1460317545,65.35230263,97780,0.7720345303,0.01425049558,0.358085517237071,0.457957814999496,137
"265",30,3,3003,0.04330327069,0.1306924605,113.3822171,97990,0.3599792769,0.03487067959,0.50299238074733,0.296813744022347,97
"266",30,4,3004,0.05645494209,0.08896681376,3068.773345,135016,0.1458827794,0.04045275999,0.31503193442396,0.153606041916624,167
"267",30,5,3005,0.04331843247,0.1281824365,329.3683306,94056,0.3727181927,0.04202366962,0.516788072301453,0.43473091192787,112
"268",30,6,3006,0.0496442221,0.1299551322,98.83838934,106213,0.6848355883,0.05555210695,0.460515631633602,0.516885714480583,28
"269",30,7,3007,0.05152526871,0.107662937,177.8368065,110905,0.2024741686,0.01112203618,0.34044958222453,0.278957273993526,28
"270",30,8,3008,0.05588988851,0.1275079564,112.7102436,127957,0.1426290287,0.03389228662,0.300391128957459,0.314407728035271,28
"271",30,9,3009,0.04920637953,0.09783885748,195.2754789,101019,0.1551804042,0.02332240278,0.300517469541153,0.0238274897968828,28
"272",30,10,3010,0.04937858282,0.1151843309,6345.732709,116440,0.174460288,0.03272971462,0.339944681746175,0.142596606671329,28
"273",30,11,3011,0.04936317451,0.1075291103,369.8268133,117973,0.2252839866,0.03478508412,0.400539343199211,0.506095301010286,182
"274",30,12,3012,0.04978893696,0.1639808573,465.9108352,125318,0.1246283234,0.04069935853,0.286133464669404,0.179732594831163,167
"275",30,13,3013,0.05221297244,0.1288877137,72.48802688,122644,0.1347780102,0.03400082157,0.289750201585448,0.340033035423515,167
"276",30,14,3014,0.04807627237,0.1145251898,32.69991125,106763,0.2272094436,0.02456034193,0.387924204497438,0.637630151959342,139
"277",30,15,3015,0.05308656204,0.1164129892,491.2038309,113731,0.2483136545,0.01945595765,0.401800453809815,0.0964520126288726,83
"278",30,16,3016,0.05302714759,0.1168549199,520.7904102,118422,0.1522910017,0.02559840812,0.300286349816825,0.215985482173861,9
"279",30,17,3017,0.04956927607,0.1324195349,58.90755757,118080,0.2291119063,0.04251102253,0.415167389548847,0.48666639913764,182
"280",30,18,3018,0.05238295693,0.09911355737,191.9877662,104929,0.6054518457,0.02766162223,0.498057169779717,0.165097644461914,9
"281",30,19,3019,0.05060138638,0.1351460644,89.42936866,115034,0.1204933448,0.02940044433,0.261936397972358,0.29138738924864,182
"282",30,20,3020,0.05232206328,0.1017214692,118.8766685,118961,0.5400400035,0.04938710795,0.537347611375764,0.244972006247085,182
"283",31,1,3101,0.1895602418,0.1089975625,20.32381797,100548,0.8367212438,0.00039744328,0.273367080114077,0.440441166355194,80
"284",31,2,3102,0.1972844422,0.09913713927,70.61130746,108531,0.6642094069,0.00111906028,0.446819576609552,0.0434574580908819,170
"285",31,3,3103,0.2109242195,0.1106918808,1220.619627,125997,0.5410143666,0.0018944489,0.498367515248153,0.136095060791108,170
"286",31,4,3104,0.2072039768,0.1318810797,996.4142606,127993,0.417795247,0.00219080735,0.489026154798883,0.0145601910044278,170
"287",31,5,3105,0.1950271198,0.1029153607,30.50952083,101946,0.839398444,0.00035207307,0.2697302314756,0.522283074995742,170
"288",32,1,3201,0.2478747272,0.103002713,29.55135019,102566,0.07716517732,0.00010729449,0.142619432617438,0.388712586984883,91
"289",32,2,3202,0.2373314742,0.1492892133,17.15688244,103686,0.09536387795,0.00019744074,0.17289636354972,0.446762809613651,12
"290",32,3,3203,0.2436783225,0.1123905005,11.3445069,102836,0.07158690189,4.157799e-05,0.133001634379143,0.692219773297672,96
"291",32,4,3204,0.2711154762,0.08283350617,63.80728606,109762,0.0624316825,0.00026859871,0.117571450031139,0.430793172867434,12
